,ResponseId,SetID,value,Real Price,Price Cont,PriceMin5,Price0,Price2,All RES,wind,solar,hydro,biomass,Slovak,Can Change,No change,Gender_f,Age,Income,No Income,Energy Consumption,payment_1,Region West,Region East,Household_size,Concern_1,RES_attitude_1,Know_green_provider,Providers_count,Appliance_count,Task_temp,Task_consumption,Task_appliances,Task_source,SetID_1
2215,R_UMgGlTIPPVpM2Cl,Set4_b,1,128,5,-1,-1,-1,1,0,0,0,0,1,1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,4
2216,R_UMgGlTIPPVpM2Cl,Set5_a,1,123,0,0,1,0,0,1,0,0,0,1,-1,1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,5
2217,R_UMgGlTIPPVpM2Cl,Set5_b,0,118,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,5
2218,R_UMgGlTIPPVpM2Cl,Set6_a,1,125,2,0,0,1,1,0,0,0,0,-1,1,1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,6
2219,R_UMgGlTIPPVpM2Cl,Set6_b,0,118,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,6
2220,R_UMgGlTIPPVpM2Cl,Set7_a,0,128,5,-1,-1,-1,0,0,0,0,1,1,1,1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,7
2221,R_UMgGlTIPPVpM2Cl,Set7_b,1,128,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,7
2222,R_UMgGlTIPPVpM2Cl,Set8_a,1,128,5,-1,-1,-1,0,0,1,0,0,-1,1,1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,8
2223,R_UMgGlTIPPVpM2Cl,Set8_b,0,125,2,0,0,1,0,1,0,0,0,1,1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,8
2224,R_UMgGlTIPPVpM2Cl,Set9_a,0,123,0,0,1,0,0,0,1,0,0,-1,-1,1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,9
2225,R_UMgGlTIPPVpM2Cl,Set9_b,1,128,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,9
2226,R_UMgGlTIPPVpM2Cl,Set10_a,0,125,2,0,0,1,0,0,0,1,0,1,-1,1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,10
2227,R_UMgGlTIPPVpM2Cl,Set10_b,1,123,0,0,1,0,0,0,0,0,1,1,-1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,10
2228,R_UMgGlTIPPVpM2Cl,Set11_a,1,125,2,0,0,1,0,0,0,0,1,1,-1,1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,11
2229,R_UMgGlTIPPVpM2Cl,Set11_b,0,123,0,0,1,0,0,0,0,1,0,-1,1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,11
2230,R_UMgGlTIPPVpM2Cl,Set12_a,1,125,2,0,0,1,1,0,0,0,0,-1,1,1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,12
2231,R_UMgGlTIPPVpM2Cl,Set12_b,0,128,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,1,21,2,0,0,123,0,1,3,3,5,1,4,6,4,5,5,2,12
2232,R_3gMisHlN7lJPoqm,Set1_a,1,5,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,1
2233,R_3gMisHlN7lJPoqm,Set1_b,0,10,0,0,1,0,0,0,0,0,1,1,-1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,1
2234,R_3gMisHlN7lJPoqm,Set2_a,0,5,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,2
2235,R_3gMisHlN7lJPoqm,Set2_b,1,10,0,0,1,0,0,0,0,1,0,1,-1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,2
2236,R_3gMisHlN7lJPoqm,Set3_a,1,15,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,3
2237,R_3gMisHlN7lJPoqm,Set3_b,0,15,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,3
2238,R_3gMisHlN7lJPoqm,Set4_a,1,15,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,4
2239,R_3gMisHlN7lJPoqm,Set4_b,0,15,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,4
2240,R_3gMisHlN7lJPoqm,Set5_a,1,10,0,0,1,0,0,1,0,0,0,1,-1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,5
2241,R_3gMisHlN7lJPoqm,Set5_b,0,5,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,5
2242,R_3gMisHlN7lJPoqm,Set6_a,0,12,2,0,0,1,1,0,0,0,0,-1,1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,6
2243,R_3gMisHlN7lJPoqm,Set6_b,1,5,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,6
2244,R_3gMisHlN7lJPoqm,Set7_a,0,15,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,7
2245,R_3gMisHlN7lJPoqm,Set7_b,1,15,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,7
2246,R_3gMisHlN7lJPoqm,Set8_a,1,15,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,8
2247,R_3gMisHlN7lJPoqm,Set8_b,0,12,2,0,0,1,0,1,0,0,0,1,1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,8
2248,R_3gMisHlN7lJPoqm,Set9_a,1,10,0,0,1,0,0,0,1,0,0,-1,-1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,9
2249,R_3gMisHlN7lJPoqm,Set9_b,0,15,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,9
2250,R_3gMisHlN7lJPoqm,Set10_a,1,12,2,0,0,1,0,0,0,1,0,1,-1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,10
2251,R_3gMisHlN7lJPoqm,Set10_b,0,10,0,0,1,0,0,0,0,0,1,1,-1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,10
2252,R_3gMisHlN7lJPoqm,Set11_a,0,12,2,0,0,1,0,0,0,0,1,1,-1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,11
2253,R_3gMisHlN7lJPoqm,Set11_b,1,10,0,0,1,0,0,0,0,1,0,-1,1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,11
2254,R_3gMisHlN7lJPoqm,Set12_a,0,12,2,0,0,1,1,0,0,0,0,-1,1,1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,12
2255,R_3gMisHlN7lJPoqm,Set12_b,1,15,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,32,6,0,0,10,0,1,1,3,5,0,3,4,3,2,5,3,12
2256,R_cRMu0tHXmNexX7H,Set1_a,0,27,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,1
2257,R_cRMu0tHXmNexX7H,Set1_b,1,32,0,0,1,0,0,0,0,0,1,1,-1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,1
2258,R_cRMu0tHXmNexX7H,Set2_a,1,27,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,2
2259,R_cRMu0tHXmNexX7H,Set2_b,0,32,0,0,1,0,0,0,0,1,0,1,-1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,2
2260,R_cRMu0tHXmNexX7H,Set3_a,0,37,5,-1,-1,-1,0,0,1,0,0,1,1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,3
2261,R_cRMu0tHXmNexX7H,Set3_b,1,37,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,3
2262,R_cRMu0tHXmNexX7H,Set4_a,0,37,5,-1,-1,-1,0,0,0,1,0,-1,1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,4
2263,R_cRMu0tHXmNexX7H,Set4_b,1,37,5,-1,-1,-1,1,0,0,0,0,1,1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,4
2264,R_cRMu0tHXmNexX7H,Set5_a,0,32,0,0,1,0,0,1,0,0,0,1,-1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,5
2265,R_cRMu0tHXmNexX7H,Set5_b,1,27,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,5
2266,R_cRMu0tHXmNexX7H,Set6_a,1,34,2,0,0,1,1,0,0,0,0,-1,1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,6
2267,R_cRMu0tHXmNexX7H,Set6_b,0,27,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,6
2268,R_cRMu0tHXmNexX7H,Set7_a,1,37,5,-1,-1,-1,0,0,0,0,1,1,1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,7
2269,R_cRMu0tHXmNexX7H,Set7_b,0,37,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,7
2270,R_cRMu0tHXmNexX7H,Set8_a,1,37,5,-1,-1,-1,0,0,1,0,0,-1,1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,8
2271,R_cRMu0tHXmNexX7H,Set8_b,0,34,2,0,0,1,0,1,0,0,0,1,1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,8
2272,R_cRMu0tHXmNexX7H,Set9_a,0,32,0,0,1,0,0,0,1,0,0,-1,-1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,9
2273,R_cRMu0tHXmNexX7H,Set9_b,1,37,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,9
2274,R_cRMu0tHXmNexX7H,Set10_a,0,34,2,0,0,1,0,0,0,1,0,1,-1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,10
2275,R_cRMu0tHXmNexX7H,Set10_b,1,32,0,0,1,0,0,0,0,0,1,1,-1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,10
2276,R_cRMu0tHXmNexX7H,Set11_a,1,34,2,0,0,1,0,0,0,0,1,1,-1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,11
2277,R_cRMu0tHXmNexX7H,Set11_b,0,32,0,0,1,0,0,0,0,1,0,-1,1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,11
2278,R_cRMu0tHXmNexX7H,Set12_a,1,34,2,0,0,1,1,0,0,0,0,-1,1,1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,12
2279,R_cRMu0tHXmNexX7H,Set12_b,0,37,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,1,32,6,0,0,32,1,0,2,4,3,0,3,3,1,4,4,1,12
2280,R_1E5nU8Yc7WrhjF3,Set1_a,0,15,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,1
2281,R_1E5nU8Yc7WrhjF3,Set1_b,1,20,0,0,1,0,0,0,0,0,1,1,-1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,1
2282,R_1E5nU8Yc7WrhjF3,Set2_a,1,15,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,2
2283,R_1E5nU8Yc7WrhjF3,Set2_b,0,20,0,0,1,0,0,0,0,1,0,1,-1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,2
2284,R_1E5nU8Yc7WrhjF3,Set3_a,0,25,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,3
2285,R_1E5nU8Yc7WrhjF3,Set3_b,1,25,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,3
2286,R_1E5nU8Yc7WrhjF3,Set4_a,0,25,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,4
2287,R_1E5nU8Yc7WrhjF3,Set4_b,1,25,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,4
2288,R_1E5nU8Yc7WrhjF3,Set5_a,1,20,0,0,1,0,0,1,0,0,0,1,-1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,5
2289,R_1E5nU8Yc7WrhjF3,Set5_b,0,15,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,5
2290,R_1E5nU8Yc7WrhjF3,Set6_a,0,22,2,0,0,1,1,0,0,0,0,-1,1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,6
2291,R_1E5nU8Yc7WrhjF3,Set6_b,1,15,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,6
2292,R_1E5nU8Yc7WrhjF3,Set7_a,1,25,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,7
2293,R_1E5nU8Yc7WrhjF3,Set7_b,0,25,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,7
2294,R_1E5nU8Yc7WrhjF3,Set8_a,1,25,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,8
2295,R_1E5nU8Yc7WrhjF3,Set8_b,0,22,2,0,0,1,0,1,0,0,0,1,1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,8
2296,R_1E5nU8Yc7WrhjF3,Set9_a,1,20,0,0,1,0,0,0,1,0,0,-1,-1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,9
2297,R_1E5nU8Yc7WrhjF3,Set9_b,0,25,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,9
2298,R_1E5nU8Yc7WrhjF3,Set10_a,1,22,2,0,0,1,0,0,0,1,0,1,-1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,10
2299,R_1E5nU8Yc7WrhjF3,Set10_b,0,20,0,0,1,0,0,0,0,0,1,1,-1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,10
2300,R_1E5nU8Yc7WrhjF3,Set11_a,1,22,2,0,0,1,0,0,0,0,1,1,-1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,11
2301,R_1E5nU8Yc7WrhjF3,Set11_b,0,20,0,0,1,0,0,0,0,1,0,-1,1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,11
2302,R_1E5nU8Yc7WrhjF3,Set12_a,1,22,2,0,0,1,1,0,0,0,0,-1,1,1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,12
2303,R_1E5nU8Yc7WrhjF3,Set12_b,0,25,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,25,3,0,0,20,0,1,1,3,3,1,5,2,4,5,2,2,12
2304,R_tG1IUuQXspwfi9z,Set1_a,1,78,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,1
2305,R_tG1IUuQXspwfi9z,Set1_b,0,83,0,0,1,0,0,0,0,0,1,1,-1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,1
2306,R_tG1IUuQXspwfi9z,Set2_a,0,78,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,2
2307,R_tG1IUuQXspwfi9z,Set2_b,1,83,0,0,1,0,0,0,0,1,0,1,-1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,2
2308,R_tG1IUuQXspwfi9z,Set3_a,1,88,5,-1,-1,-1,0,0,1,0,0,1,1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,3
2309,R_tG1IUuQXspwfi9z,Set3_b,0,88,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,3
2310,R_tG1IUuQXspwfi9z,Set4_a,0,88,5,-1,-1,-1,0,0,0,1,0,-1,1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,4
2311,R_tG1IUuQXspwfi9z,Set4_b,1,88,5,-1,-1,-1,1,0,0,0,0,1,1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,4
2312,R_tG1IUuQXspwfi9z,Set5_a,0,83,0,0,1,0,0,1,0,0,0,1,-1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,5
2313,R_tG1IUuQXspwfi9z,Set5_b,1,78,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,5
2314,R_tG1IUuQXspwfi9z,Set6_a,1,85,2,0,0,1,1,0,0,0,0,-1,1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,6
2315,R_tG1IUuQXspwfi9z,Set6_b,0,78,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,6
2316,R_tG1IUuQXspwfi9z,Set7_a,1,88,5,-1,-1,-1,0,0,0,0,1,1,1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,7
2317,R_tG1IUuQXspwfi9z,Set7_b,0,88,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,7
2318,R_tG1IUuQXspwfi9z,Set8_a,0,88,5,-1,-1,-1,0,0,1,0,0,-1,1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,8
2319,R_tG1IUuQXspwfi9z,Set8_b,1,85,2,0,0,1,0,1,0,0,0,1,1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,8
2320,R_tG1IUuQXspwfi9z,Set9_a,0,83,0,0,1,0,0,0,1,0,0,-1,-1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,9
2321,R_tG1IUuQXspwfi9z,Set9_b,1,88,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,9
2322,R_tG1IUuQXspwfi9z,Set10_a,1,85,2,0,0,1,0,0,0,1,0,1,-1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,10
2323,R_tG1IUuQXspwfi9z,Set10_b,0,83,0,0,1,0,0,0,0,0,1,1,-1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,10
2324,R_tG1IUuQXspwfi9z,Set11_a,0,85,2,0,0,1,0,0,0,0,1,1,-1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,11
2325,R_tG1IUuQXspwfi9z,Set11_b,1,83,0,0,1,0,0,0,0,1,0,-1,1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,11
2326,R_tG1IUuQXspwfi9z,Set12_a,1,85,2,0,0,1,1,0,0,0,0,-1,1,1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,12
2327,R_tG1IUuQXspwfi9z,Set12_b,0,88,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,1,21,4,0,0,83,0,1,4,5,5,0,5,7,3,5,5,1,12
2328,R_3exAEBmQmE50CVH,Set1_a,0,45,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,1
2329,R_3exAEBmQmE50CVH,Set1_b,1,50,0,0,1,0,0,0,0,0,1,1,-1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,1
2330,R_3exAEBmQmE50CVH,Set2_a,0,45,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,2
2331,R_3exAEBmQmE50CVH,Set2_b,1,50,0,0,1,0,0,0,0,1,0,1,-1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,2
2332,R_3exAEBmQmE50CVH,Set3_a,1,55,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,3
2333,R_3exAEBmQmE50CVH,Set3_b,0,55,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,3
2334,R_3exAEBmQmE50CVH,Set4_a,0,55,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,4
2335,R_3exAEBmQmE50CVH,Set4_b,1,55,5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,4
2336,R_3exAEBmQmE50CVH,Set5_a,0,50,0,0,1,0,0,1,0,0,0,1,-1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,5
2337,R_3exAEBmQmE50CVH,Set5_b,1,45,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,5
2338,R_3exAEBmQmE50CVH,Set6_a,0,52,2,0,0,1,1,0,0,0,0,-1,1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,6
2339,R_3exAEBmQmE50CVH,Set6_b,1,45,-5,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,6
2340,R_3exAEBmQmE50CVH,Set7_a,0,55,5,-1,-1,-1,0,0,0,0,1,1,1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,7
2341,R_3exAEBmQmE50CVH,Set7_b,1,55,5,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,7
2342,R_3exAEBmQmE50CVH,Set8_a,0,55,5,-1,-1,-1,0,0,1,0,0,-1,1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,8
2343,R_3exAEBmQmE50CVH,Set8_b,1,52,2,0,0,1,0,1,0,0,0,1,1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,8
2344,R_3exAEBmQmE50CVH,Set9_a,1,50,0,0,1,0,0,0,1,0,0,-1,-1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,9
2345,R_3exAEBmQmE50CVH,Set9_b,0,55,5,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,9
2346,R_3exAEBmQmE50CVH,Set10_a,0,52,2,0,0,1,0,0,0,1,0,1,-1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,10
2347,R_3exAEBmQmE50CVH,Set10_b,1,50,0,0,1,0,0,0,0,0,1,1,-1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,10
2348,R_3exAEBmQmE50CVH,Set11_a,0,52,2,0,0,1,0,0,0,0,1,1,-1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,11
2349,R_3exAEBmQmE50CVH,Set11_b,1,50,0,0,1,0,0,0,0,1,0,-1,1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,11
2350,R_3exAEBmQmE50CVH,Set12_a,0,52,2,0,0,1,1,0,0,0,0,-1,1,1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,12
2351,R_3exAEBmQmE50CVH,Set12_b,1,55,5,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,29,3,0,0,50,0,1,1,2,4,1,7,3,5,5,5,3,12
2352,R_74D67DEEpySpBOV,Set1_a,0,54,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,23,5,0,0,59,0,1,2,5,5,0,5,4,1,4,5,4,1
2353,R_74D67DEEpySpBOV,Set1_b,1,59,0,0,1,0,0,0,0,0,1,1,-1,1,0,23,5,0,0,59,0,1,2,5,5,0,5,4,1,4,5,4,1
2354,R_74D67DEEpySpBOV,Set2_a,0,54,-5,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,23,5,0,0,59,0,1,2,5,5,0,5,4,1,4,5,4,2
2355,R_74D67DEEpySpBOV,Set2_b,1,59,0,0,1,0,0,0,0,1,0,1,-1,1,0,23,5,0,0,59,0,1,2,5,5,0,5,4,1,4,5,4,2
2356,R_74D67DEEpySpBOV,Set3_a,1,64,5,-1,-1,-1,0,0,1,0,0,1,1,-1,0,23,5,0,0,59,0,1,2,5,5,0,5,4,1,4,5,4,3
2357,R_74D67DEEpySpBOV,Set3_b,0,64,5,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,23,5,0,0,59,0,1,2,5,5,0,5,4,1,4,5,4,3
2358,R_74D67DEEpySpBOV,Set4_a,1,64,5,-1,-1,-1,0,0,0,1,0,-1,1,1,0,23,5,0,0,59,0,1,2,5,5,0,5,4,1,4,5,4,4
