,ResponseId,value diff,Real Price diff,All RES diff,wind diff,solar diff,hydro diff,biomass diff,Slovak diff,Can Change diff,No change diff,Gender_f,Age,Income,No Income,Energy Consumption,Region West,Region East,Household_size,Concern_1,RES_attitude_1,Know_green_provider,Providers_count,Appliance_count,Task_temp,Task_consumption,Task_appliances,Task_source
543,R_2s6jd6Tv9fwlHFf,0,0,-1,0,0,1,0,-2,0,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
544,R_2s6jd6Tv9fwlHFf,0,5,1,2,1,1,1,0,0,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
545,R_2s6jd6Tv9fwlHFf,0,7,2,1,1,1,1,-2,2,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
546,R_2s6jd6Tv9fwlHFf,0,0,0,0,-1,0,1,0,2,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
547,R_2s6jd6Tv9fwlHFf,0,3,0,-1,1,0,0,-2,0,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
548,R_2s6jd6Tv9fwlHFf,1,-5,-1,0,1,0,0,0,-2,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
549,R_2s6jd6Tv9fwlHFf,0,2,0,0,0,1,-1,0,0,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
550,R_2s6jd6Tv9fwlHFf,0,2,0,0,0,-1,1,2,-2,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
551,R_2s6jd6Tv9fwlHFf,1,-3,1,-1,0,0,0,-2,2,2,1,50,2,0,1,0,1,2,3,4,0,2,5,3,3,3,2
552,R_2PzAJQI9nJcluI9,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
553,R_2PzAJQI9nJcluI9,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
554,R_2PzAJQI9nJcluI9,1,0,-1,0,1,0,0,2,2,-2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
555,R_2PzAJQI9nJcluI9,1,0,-1,0,0,1,0,-2,0,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
556,R_2PzAJQI9nJcluI9,0,5,1,2,1,1,1,0,0,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
557,R_2PzAJQI9nJcluI9,0,7,2,1,1,1,1,-2,2,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
558,R_2PzAJQI9nJcluI9,1,0,0,0,-1,0,1,0,2,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
559,R_2PzAJQI9nJcluI9,0,3,0,-1,1,0,0,-2,0,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
560,R_2PzAJQI9nJcluI9,1,-5,-1,0,1,0,0,0,-2,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
561,R_2PzAJQI9nJcluI9,0,2,0,0,0,1,-1,0,0,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
562,R_2PzAJQI9nJcluI9,0,2,0,0,0,-1,1,2,-2,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
563,R_2PzAJQI9nJcluI9,1,-3,1,-1,0,0,0,-2,2,2,0,57,4,0,1,0,1,5,2,1,1,12,4,1,5,5,1
564,R_2VrpzR9wMfCmwZd,1,-5,-1,-1,-1,-1,-2,-2,2,-2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
565,R_2VrpzR9wMfCmwZd,1,-5,-1,-1,-1,-2,-1,-2,2,-2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
566,R_2VrpzR9wMfCmwZd,1,0,-1,0,1,0,0,2,2,-2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
567,R_2VrpzR9wMfCmwZd,1,0,-1,0,0,1,0,-2,0,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
568,R_2VrpzR9wMfCmwZd,0,5,1,2,1,1,1,0,0,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
569,R_2VrpzR9wMfCmwZd,0,7,2,1,1,1,1,-2,2,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
570,R_2VrpzR9wMfCmwZd,0,0,0,0,-1,0,1,0,2,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
571,R_2VrpzR9wMfCmwZd,0,3,0,-1,1,0,0,-2,0,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
572,R_2VrpzR9wMfCmwZd,0,-5,-1,0,1,0,0,0,-2,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
573,R_2VrpzR9wMfCmwZd,0,2,0,0,0,1,-1,0,0,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
574,R_2VrpzR9wMfCmwZd,0,2,0,0,0,-1,1,2,-2,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
575,R_2VrpzR9wMfCmwZd,1,-3,1,-1,0,0,0,-2,2,2,1,43,1,0,1,0,1,2,1,3,0,2,3,3,4,3,2
576,R_2zbCrp15wyq6z9j,0,-5,-1,-1,-1,-1,-2,-2,2,-2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
577,R_2zbCrp15wyq6z9j,0,-5,-1,-1,-1,-2,-1,-2,2,-2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
578,R_2zbCrp15wyq6z9j,0,0,-1,0,1,0,0,2,2,-2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
579,R_2zbCrp15wyq6z9j,1,0,-1,0,0,1,0,-2,0,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
580,R_2zbCrp15wyq6z9j,0,5,1,2,1,1,1,0,0,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
581,R_2zbCrp15wyq6z9j,1,7,2,1,1,1,1,-2,2,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
582,R_2zbCrp15wyq6z9j,1,0,0,0,-1,0,1,0,2,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
583,R_2zbCrp15wyq6z9j,1,3,0,-1,1,0,0,-2,0,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
584,R_2zbCrp15wyq6z9j,1,-5,-1,0,1,0,0,0,-2,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
585,R_2zbCrp15wyq6z9j,1,2,0,0,0,1,-1,0,0,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
586,R_2zbCrp15wyq6z9j,1,2,0,0,0,-1,1,2,-2,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
587,R_2zbCrp15wyq6z9j,1,-3,1,-1,0,0,0,-2,2,2,1,51,5,0,1,1,0,4,3,4,0,2,4,3,5,4,4
588,R_1H3R2r6vIjROEcp,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
589,R_1H3R2r6vIjROEcp,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
590,R_1H3R2r6vIjROEcp,1,0,-1,0,1,0,0,2,2,-2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
591,R_1H3R2r6vIjROEcp,0,0,-1,0,0,1,0,-2,0,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
592,R_1H3R2r6vIjROEcp,0,5,1,2,1,1,1,0,0,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
593,R_1H3R2r6vIjROEcp,0,7,2,1,1,1,1,-2,2,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
594,R_1H3R2r6vIjROEcp,0,0,0,0,-1,0,1,0,2,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
595,R_1H3R2r6vIjROEcp,0,3,0,-1,1,0,0,-2,0,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
596,R_1H3R2r6vIjROEcp,1,-5,-1,0,1,0,0,0,-2,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
597,R_1H3R2r6vIjROEcp,1,2,0,0,0,1,-1,0,0,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
598,R_1H3R2r6vIjROEcp,1,2,0,0,0,-1,1,2,-2,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
599,R_1H3R2r6vIjROEcp,1,-3,1,-1,0,0,0,-2,2,2,0,55,4,0,1,1,0,2,2,2,0,2,6,1,3,3,1
600,R_3h9jBJ0xJHuOAyX,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
601,R_3h9jBJ0xJHuOAyX,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
602,R_3h9jBJ0xJHuOAyX,0,0,-1,0,1,0,0,2,2,-2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
603,R_3h9jBJ0xJHuOAyX,1,0,-1,0,0,1,0,-2,0,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
604,R_3h9jBJ0xJHuOAyX,0,5,1,2,1,1,1,0,0,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
605,R_3h9jBJ0xJHuOAyX,0,7,2,1,1,1,1,-2,2,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
606,R_3h9jBJ0xJHuOAyX,0,0,0,0,-1,0,1,0,2,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
607,R_3h9jBJ0xJHuOAyX,0,3,0,-1,1,0,0,-2,0,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
608,R_3h9jBJ0xJHuOAyX,1,-5,-1,0,1,0,0,0,-2,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
609,R_3h9jBJ0xJHuOAyX,1,2,0,0,0,1,-1,0,0,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
610,R_3h9jBJ0xJHuOAyX,0,2,0,0,0,-1,1,2,-2,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
611,R_3h9jBJ0xJHuOAyX,1,-3,1,-1,0,0,0,-2,2,2,0,32,6,0,1,0,1,3,2,2,0,5,6,3,5,5,1
612,R_20OnVOzt5YFszoN,1,-5,-1,-1,-1,-1,-2,-2,2,-2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
613,R_20OnVOzt5YFszoN,1,-5,-1,-1,-1,-2,-1,-2,2,-2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
614,R_20OnVOzt5YFszoN,1,0,-1,0,1,0,0,2,2,-2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
615,R_20OnVOzt5YFszoN,0,0,-1,0,0,1,0,-2,0,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
616,R_20OnVOzt5YFszoN,0,5,1,2,1,1,1,0,0,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
617,R_20OnVOzt5YFszoN,0,7,2,1,1,1,1,-2,2,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
618,R_20OnVOzt5YFszoN,1,0,0,0,-1,0,1,0,2,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
619,R_20OnVOzt5YFszoN,0,3,0,-1,1,0,0,-2,0,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
620,R_20OnVOzt5YFszoN,1,-5,-1,0,1,0,0,0,-2,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
621,R_20OnVOzt5YFszoN,1,2,0,0,0,1,-1,0,0,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
622,R_20OnVOzt5YFszoN,1,2,0,0,0,-1,1,2,-2,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
623,R_20OnVOzt5YFszoN,1,-3,1,-1,0,0,0,-2,2,2,1,46,4,0,0,1,0,4,3,4,0,5,5,5,5,3,1
624,R_3fcIhvE6YC7LyEu,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
625,R_3fcIhvE6YC7LyEu,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
626,R_3fcIhvE6YC7LyEu,0,0,-1,0,1,0,0,2,2,-2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
627,R_3fcIhvE6YC7LyEu,0,0,-1,0,0,1,0,-2,0,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
628,R_3fcIhvE6YC7LyEu,0,5,1,2,1,1,1,0,0,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
629,R_3fcIhvE6YC7LyEu,0,7,2,1,1,1,1,-2,2,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
630,R_3fcIhvE6YC7LyEu,0,0,0,0,-1,0,1,0,2,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
631,R_3fcIhvE6YC7LyEu,0,3,0,-1,1,0,0,-2,0,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
632,R_3fcIhvE6YC7LyEu,1,-5,-1,0,1,0,0,0,-2,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
633,R_3fcIhvE6YC7LyEu,1,2,0,0,0,1,-1,0,0,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
634,R_3fcIhvE6YC7LyEu,0,2,0,0,0,-1,1,2,-2,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
635,R_3fcIhvE6YC7LyEu,1,-3,1,-1,0,0,0,-2,2,2,0,58,4,0,1,1,0,2,2,2,0,6,5,3,5,5,2
636,R_3DoIQpGvPlB27Bo,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
637,R_3DoIQpGvPlB27Bo,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
638,R_3DoIQpGvPlB27Bo,0,0,-1,0,1,0,0,2,2,-2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
639,R_3DoIQpGvPlB27Bo,0,0,-1,0,0,1,0,-2,0,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
640,R_3DoIQpGvPlB27Bo,0,5,1,2,1,1,1,0,0,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
641,R_3DoIQpGvPlB27Bo,0,7,2,1,1,1,1,-2,2,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
642,R_3DoIQpGvPlB27Bo,1,0,0,0,-1,0,1,0,2,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
643,R_3DoIQpGvPlB27Bo,0,3,0,-1,1,0,0,-2,0,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
644,R_3DoIQpGvPlB27Bo,1,-5,-1,0,1,0,0,0,-2,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
645,R_3DoIQpGvPlB27Bo,0,2,0,0,0,1,-1,0,0,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
646,R_3DoIQpGvPlB27Bo,0,2,0,0,0,-1,1,2,-2,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
647,R_3DoIQpGvPlB27Bo,1,-3,1,-1,0,0,0,-2,2,2,0,51,3,0,0,1,0,1,3,2,0,3,3,4,3,4,3
648,R_T8frKsR5gKbQC8F,0,-5,-1,-1,-1,-1,-2,-2,2,-2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
649,R_T8frKsR5gKbQC8F,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
650,R_T8frKsR5gKbQC8F,1,0,-1,0,1,0,0,2,2,-2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
651,R_T8frKsR5gKbQC8F,1,0,-1,0,0,1,0,-2,0,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
652,R_T8frKsR5gKbQC8F,1,5,1,2,1,1,1,0,0,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
653,R_T8frKsR5gKbQC8F,1,7,2,1,1,1,1,-2,2,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
654,R_T8frKsR5gKbQC8F,1,0,0,0,-1,0,1,0,2,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
655,R_T8frKsR5gKbQC8F,0,3,0,-1,1,0,0,-2,0,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
656,R_T8frKsR5gKbQC8F,1,-5,-1,0,1,0,0,0,-2,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
657,R_T8frKsR5gKbQC8F,1,2,0,0,0,1,-1,0,0,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
658,R_T8frKsR5gKbQC8F,1,2,0,0,0,-1,1,2,-2,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
659,R_T8frKsR5gKbQC8F,1,-3,1,-1,0,0,0,-2,2,2,0,48,5,0,1,0,0,3,4,4,0,2,2,3,5,5,1
660,R_2bW9OodaE4L9QzR,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
661,R_2bW9OodaE4L9QzR,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
662,R_2bW9OodaE4L9QzR,1,0,-1,0,1,0,0,2,2,-2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
663,R_2bW9OodaE4L9QzR,0,0,-1,0,0,1,0,-2,0,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
664,R_2bW9OodaE4L9QzR,1,5,1,2,1,1,1,0,0,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
665,R_2bW9OodaE4L9QzR,0,7,2,1,1,1,1,-2,2,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
666,R_2bW9OodaE4L9QzR,0,0,0,0,-1,0,1,0,2,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
667,R_2bW9OodaE4L9QzR,0,3,0,-1,1,0,0,-2,0,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
668,R_2bW9OodaE4L9QzR,0,-5,-1,0,1,0,0,0,-2,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
669,R_2bW9OodaE4L9QzR,1,2,0,0,0,1,-1,0,0,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
670,R_2bW9OodaE4L9QzR,1,2,0,0,0,-1,1,2,-2,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
671,R_2bW9OodaE4L9QzR,0,-3,1,-1,0,0,0,-2,2,2,0,45,3,0,1,0,0,4,4,4,0,4,3,4,4,5,4
672,R_sySAfz6mTB8AkI9,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
673,R_sySAfz6mTB8AkI9,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
674,R_sySAfz6mTB8AkI9,1,0,-1,0,1,0,0,2,2,-2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
675,R_sySAfz6mTB8AkI9,0,0,-1,0,0,1,0,-2,0,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
676,R_sySAfz6mTB8AkI9,0,5,1,2,1,1,1,0,0,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
677,R_sySAfz6mTB8AkI9,0,7,2,1,1,1,1,-2,2,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
678,R_sySAfz6mTB8AkI9,0,0,0,0,-1,0,1,0,2,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
679,R_sySAfz6mTB8AkI9,1,3,0,-1,1,0,0,-2,0,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
680,R_sySAfz6mTB8AkI9,0,-5,-1,0,1,0,0,0,-2,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
681,R_sySAfz6mTB8AkI9,1,2,0,0,0,1,-1,0,0,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
682,R_sySAfz6mTB8AkI9,0,2,0,0,0,-1,1,2,-2,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
683,R_sySAfz6mTB8AkI9,1,-3,1,-1,0,0,0,-2,2,2,0,52,2,0,0,1,0,2,1,2,0,1,2,3,4,5,3
684,R_25yjfCnuJx1ntPT,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
685,R_25yjfCnuJx1ntPT,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
686,R_25yjfCnuJx1ntPT,1,0,-1,0,1,0,0,2,2,-2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
687,R_25yjfCnuJx1ntPT,0,0,-1,0,0,1,0,-2,0,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
688,R_25yjfCnuJx1ntPT,1,5,1,2,1,1,1,0,0,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
689,R_25yjfCnuJx1ntPT,0,7,2,1,1,1,1,-2,2,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
690,R_25yjfCnuJx1ntPT,0,0,0,0,-1,0,1,0,2,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
691,R_25yjfCnuJx1ntPT,1,3,0,-1,1,0,0,-2,0,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
692,R_25yjfCnuJx1ntPT,1,-5,-1,0,1,0,0,0,-2,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
693,R_25yjfCnuJx1ntPT,1,2,0,0,0,1,-1,0,0,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
694,R_25yjfCnuJx1ntPT,0,2,0,0,0,-1,1,2,-2,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
695,R_25yjfCnuJx1ntPT,1,-3,1,-1,0,0,0,-2,2,2,0,56,5,0,1,1,0,3,3,5,0,6,4,4,4,5,2
696,R_3RgR2Npo8irw8qS,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
697,R_3RgR2Npo8irw8qS,0,-5,-1,-1,-1,-2,-1,-2,2,-2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
698,R_3RgR2Npo8irw8qS,1,0,-1,0,1,0,0,2,2,-2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
699,R_3RgR2Npo8irw8qS,1,0,-1,0,0,1,0,-2,0,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
700,R_3RgR2Npo8irw8qS,0,5,1,2,1,1,1,0,0,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
701,R_3RgR2Npo8irw8qS,0,7,2,1,1,1,1,-2,2,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
702,R_3RgR2Npo8irw8qS,1,0,0,0,-1,0,1,0,2,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
703,R_3RgR2Npo8irw8qS,1,3,0,-1,1,0,0,-2,0,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
704,R_3RgR2Npo8irw8qS,1,-5,-1,0,1,0,0,0,-2,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
705,R_3RgR2Npo8irw8qS,0,2,0,0,0,1,-1,0,0,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
706,R_3RgR2Npo8irw8qS,1,2,0,0,0,-1,1,2,-2,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
707,R_3RgR2Npo8irw8qS,1,-3,1,-1,0,0,0,-2,2,2,0,29,5,0,0,1,0,2,2,3,1,6,6,2,3,3,1
708,R_10xD8KuZndoaQul,1,-5,-1,-1,-1,-1,-2,-2,2,-2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
709,R_10xD8KuZndoaQul,1,-5,-1,-1,-1,-2,-1,-2,2,-2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
710,R_10xD8KuZndoaQul,1,0,-1,0,1,0,0,2,2,-2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
711,R_10xD8KuZndoaQul,0,0,-1,0,0,1,0,-2,0,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
712,R_10xD8KuZndoaQul,1,5,1,2,1,1,1,0,0,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
713,R_10xD8KuZndoaQul,1,7,2,1,1,1,1,-2,2,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
714,R_10xD8KuZndoaQul,1,0,0,0,-1,0,1,0,2,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
715,R_10xD8KuZndoaQul,0,3,0,-1,1,0,0,-2,0,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
716,R_10xD8KuZndoaQul,0,-5,-1,0,1,0,0,0,-2,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
717,R_10xD8KuZndoaQul,0,2,0,0,0,1,-1,0,0,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
718,R_10xD8KuZndoaQul,0,2,0,0,0,-1,1,2,-2,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
719,R_10xD8KuZndoaQul,1,-3,1,-1,0,0,0,-2,2,2,1,45,3,0,0,0,1,5,3,4,0,5,6,1,4,5,3
720,R_1rqeUjVce2vcwF6,1,-5,-1,-1,-1,-1,-2,-2,2,-2,0,29,4,0,0,0,0,2,2,3,0,2,4,4,4,4,1
721,R_1rqeUjVce2vcwF6,1,-5,-1,-1,-1,-2,-1,-2,2,-2,0,29,4,0,0,0,0,2,2,3,0,2,4,4,4,4,1
722,R_1rqeUjVce2vcwF6,0,0,-1,0,1,0,0,2,2,-2,0,29,4,0,0,0,0,2,2,3,0,2,4,4,4,4,1
723,R_1rqeUjVce2vcwF6,1,0,-1,0,0,1,0,-2,0,2,0,29,4,0,0,0,0,2,2,3,0,2,4,4,4,4,1
724,R_1rqeUjVce2vcwF6,0,5,1,2,1,1,1,0,0,2,0,29,4,0,0,0,0,2,2,3,0,2,4,4,4,4,1
